IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
RS_217,Maximum speed limits,text,AFR,Africa,Country,GAB,Gabon,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,GEO,Georgia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,GTM,Guatemala,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,JPN,Japan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,Can be increased up to 90 km/h,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,MOZ,Mozambique,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,NAM,Namibia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,PER,Peru,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,RUS,Russian Federation,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,ZAF,South Africa,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,TJK,Tajikistan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,TKM,Turkmenistan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,UKR,Ukraine,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,60,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,GUY,Guyana,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,64,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,CYP,Cyprus,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,65,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,SMR,San Marino,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,70,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,70,,Different speed limits are set in urban areas ranging from 30 km/h to 70km/h,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,UZB,Uzbekistan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,70,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,BRB,Barbados,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,Speed limit set per vehicle type with a maximum speed limit of 80 km/h for specified vehicles including private motor cars,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,BRA,Brazil,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,Can be increased up to an unspecified speed,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,COL,Colombia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,MRT,Mauritania,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AMR,Americas,Country,PAN,Panama,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,RWA,Rwanda,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,Speed limit set per vehicle type with a maximum speed limit of 80 km/h for passengers cars (not exceeding 3500 kg),EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,SEAR,South-East Asia,Country,THA,Thailand,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,80,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,90,,"Speed limit set per vehicle type with a maximum speed limit of 90 km/h for fast moving vehicles, decreased by 20 km/h in mountain paths",EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EUR,Europe,Country,ARM,Armenia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,90,,The limit in residential area is reduced to 60km/h,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,90,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,90,,Speed limit set per vehicle and road type with a maximum speed limit for passengers cars of 110km/h on highways and 90 km/h on other roads,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,MUS,Mauritius,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,90,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,90,,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,GMB,Gambia,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,No,823,,EN,2020-06-04T18:30:00.000Z
RS_217,Maximum speed limits,text,AFR,Africa,Country,SEN,Senegal,Year,2017,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,,,,,,,No,823,,EN,2020-06-04T18:30:00.000Z
